Epm_nEng_100ms,VehV_v_100ms,ActMod_trqInr_100ms,RngMod_trqCrSmin_100ms,CoVeh_trqAcs_100ms,Clth_st_100ms,CoEng_st_100ms,Com_rTSC1VRVCURtdrTq_100ms,Com_rTSC1VRRDTrqReq_100ms,RoadSlope_100ms,Vehicle_Mass
1169.5,41.73,2632,-112,9.999747,0,3,0,0,4.6,49
1069,54.8,2632,-168,9.999747,0,3,0,0,1.7,38
887,69.38,376.843,-149.343,9.999747,0,3,0,0,-0.6,38
1361.5,83.88,0,-224,9.999747,0,3,0,0,-2.7,38
1215,62.37,2579.5,-196,9.999747,0,3,0,0,1.7,38
923,68.77,1599.5,-147.9173,9.999747,0,3,0,0,0.6,38
911,68.12,1581.573,-140,9.999747,0,3,0,0,0.6,38
1239,76.84,0,-196,9.999747,0,3,0,0,-0.689281275,38
895.5,67.29,759.5,-168,9.999747,0,3,0,0,-0.2,38
1046,63.78,2508.591,-168,9.999747,0,3,0,0,2.7,38
1075.5,55.89,815.5,-140,9.999747,0,3,0,0,0.2,49
906.5,67.54,1767.5,-140,9.999747,0,3,0,0,0.6,38
1158.5,73.39,0,-168,9.999747,0,3,0,0,3.8,49
1154,71.47,2103.5,-168,9.999747,0,3,0,0,1.9,38
885.5,65.82,423.5,-168,9.999747,0,3,0,0,-0.8,38
933.5,70.19,0,-168,9.999747,0,3,0,0,-0.6,38
1346,39.46,2660,-140,9.999747,0,3,0,0,4.8,49
1153.5,71.38,2299.5,-168,9.999747,0,3,0,0,1.7,38
1202,62.41,2607.5,-168,9.999747,0,3,0,0,3.1,38
935.5,69.65,1431.5,-168,9.999747,0,3,0,0,0.4,38
1261.5,78.04,0,-196,9.999747,0,3,0,0,-2.7,38
1536.5,67.37,28.1657,-224,9.999747,0,3,0,0,1.3,38
1033.5,76.33,0,-140,9.999747,0,3,0,0,-2.941568761,49
1196,61.38,2579.5,-168,9.999747,0,3,0,0,1.7,38
877,65.91,2345.726,-140,9.999747,0,3,0,0,1.5,38
931.5,69.23,1830.53,-168,9.999747,0,3,0,0,0.2,38
1199,74.56,821.1077,-196,9.999747,0,3,0,0,0.4,38
903.5,66.92,955.5,-168,9.999747,0,3,0,0,-0.2,38
898.5,66.93,2411.5,-140,9.999747,0,3,0,0,0.6,38
879.5,65.44,1886.252,-140,9.999747,0,3,0,0,1,38
1217,43.31,2607.5,-140,9.999747,0,3,0,0,4.8,49
1156.5,71.58,2159.5,-140,9.999747,0,3,0,0,2.5,38
1158,71.72,1879.5,-168,9.999747,0,3,0,0,1.5,38
1013,52.07,675.5,-140,9.999747,0,3,0,0,0,49
895.5,66.73,1099.126,-140,9.999747,0,3,0,0,-0.4,38
1111.5,47.92,2635.5,-112,9.999747,0,3,0,0,4.2,49
1220.5,61.96,2579.5,-168,9.999747,0,3,0,0,-0.2,38
1093,55.63,2607.5,-168,9.999747,0,3,0,0,0,38
1253.5,77.07,0,-196,9.999747,0,3,0,0,-2.7,38
1142,70.67,2299.5,-168,9.999747,0,3,0,0,2.1,38
1156,71.44,2103.5,-140,9.999747,0,3,0,0,1.9,38
1196,62.15,2607.5,-168,9.999747,0,3,0,0,3.1,38
1209.5,63.66,0,-196,9.999747,0,3,0,0,1.7,38
904,67.08,1263.5,-140,9.999747,0,3,0,0,-0.2,38
1096.5,46.97,1929.053,-140,9.999747,0,3,0,0,1.7,49
1088.5,47.02,2635.5,-112,9.999747,0,3,0,0,4.2,49
954.5,71.54,0,-140,9.999747,0,3,0,0,-0.8,49
975.5,73.31,0,-168,9.999747,0,3,0,0,-0.4,38
903,67.54,1991.5,-168,9.999747,0,3,0,0,0.6,38
1269.5,79.82,0,-196,9.999747,0,3,0,0,-3.1,38
1194.5,62.24,2607.5,-168,9.999747,0,3,0,0,3.1,38
1155,71.47,2215.5,-168,9.999747,0,3,0,0,1.7,38
1132.5,48.68,2632,-112,9.999747,0,3,0,0,3.8,49
1224.5,62.54,2579.5,-168,9.999747,0,3,0,0,1.3,38
1259,77.61,0,-196,9.999747,0,3,0,0,-3.1,38
900,67.02,360.9585,-168,9.999747,0,3,0,0,-0.6,38
910,67.55,1067.5,-168,9.999747,0,3,0,0,-0.2,38
1154.5,71.45,2159.5,-168,9.999747,0,3,0,0,1.7,38
891.5,66.73,1487.5,-168,9.999747,0,3,0,0,0.6,38
1275.5,64.19,0,-168,9.999747,0,3,0,0,1.7,38
1302.5,80.41,0,-196,9.999747,0,3,0,0,-2.7,38
987,51.43,2228.916,-112,9.999747,0,3,0,0,2.5,49
1160.5,71.74,2159.5,-168,9.999747,0,3,0,0,1.7,38
1144.5,70.14,2604,-168,9.999747,0,3,0,0,0.8,38
902,67.44,1095.5,-168,9.999747,0,3,0,0,0.4,38
962,49.5,1739.5,-140,9.999747,0,3,0,0,0,49
1271.5,54.61,1352.563,-196,9.999747,0,3,0,0,2.1,38
1171,41.74,2632,-112,9.999747,0,3,0,0,4.6,49
1139.5,70.58,2131.5,-168,9.999747,0,3,0,0,2.5,38
975.5,46.35,153.6834,-112,9.999747,0,3,0,0,4.8,49
904,67.26,1599.5,-140,9.999747,0,3,0,0,0.6,38
1192.5,88.91,0,-168,9.999747,0,3,0,0,-2.5,49
922,68.54,1571.5,-140,9.999747,0,3,0,0,0.6,38
1170.5,41.86,2632,-112,9.999747,0,3,0,0,4.8,49
1018.5,53,1445.988,-140,9.999747,0,3,0,0,0.6,49
1089.5,47.26,2635.5,-112,9.999747,0,3,0,0,4.2,49
1179,60.83,2579.5,-168,9.999747,0,3,0,0,2.7,38
1163,41.54,2632,-112,9.999747,0,3,0,0,4.8,49
1209,62.48,2579.5,-168,9.999747,0,3,0,0,3.4,38
948,70.72,59.5,-168,9.999747,0,3,0,0,-1.3,38
1310,80.81,0,-196,9.999747,0,3,0,0,-2.9,38
967.5,49.47,1739.5,-140,9.999747,0,3,0,0,0,49
903.5,67.35,2072,-140,9.999747,0,3,0,0,1.3,38
1136.5,48.76,2632,-112,9.999747,0,3,0,0,3.8,49
1193.5,73.17,2579.5,-168,9.999747,0,3,0,0,0.8,38
895.5,66.08,143.5,-168,9.999747,0,3,0,0,-0.8,38
903.5,67.28,2327.5,-140,9.999747,0,3,0,0,0.6,38
1199,74,0,-196,9.999747,0,3,0,0,-1.9,38
1108,47.88,2635.5,-112,9.999747,0,3,0,0,4.2,49
1498,44.03,2327.5,-168,9.999747,0,3,0,0,4.8,49
1400,48.85,2688,-140,9.999747,0,3,0,0,1.7,49
908.5,67.64,1263.5,-140,9.999747,0,3,0,0,0.4,38
1308,45.96,2632,-140,9.999747,0,3,0,0,4.2,49
903,66.95,990.4038,-168,9.999747,0,3,0,0,-0.2,38
1155.5,71.31,2215.5,-140,9.999747,0,3,0,0,2.1,38
1168,41.89,2632,-112,9.999747,0,3,0,0,4.8,49
1172.5,72.83,787.0418,-168,9.999747,0,3,0,0,-1,38
946,70.73,87.5,-168,9.999747,0,3,0,0,-1.3,38
888.5,66.23,787.5,-146.0502,9.999747,0,3,0,0,-1,38
1138,70.56,2131.5,-168,9.999747,0,3,0,0,2.5,38
1222,75.39,0,-196,9.999747,0,3,0,0,-1.9,38
1151,41.26,2632,-112,9.999747,0,3,0,0,4.8,49
1465,51.01,2663.5,-140,9.999747,0,3,0,0,1.7,49
933,69.69,1403.5,-168,9.999747,0,3,0,0,0.4,38
883.5,65.84,2047.5,-140,9.999747,0,3,0,0,1,38
1213,74.14,1612.676,-196,9.999747,0,3,0,0,-1.9,38
1155.5,71.44,2103.5,-140,9.999747,0,3,0,0,1.9,38
969,72.17,0,-140,9.999747,0,3,0,0,-2.7,49
959,72.28,0,-140,9.999747,0,3,0,0,-0.8,49
1202,51.14,2607.5,-140,9.999747,0,3,0,0,2.7,49
492,75.9,203.1671,-112,9.999747,0,3,0,0,-0.2,38
1103.5,56.17,0,-168,9.999747,0,3,0,0,-2.7,49
1152.5,71.18,2383.5,-140,9.999747,0,3,0,0,2.5,38
1137,48.75,2632,-112,9.999747,0,3,0,0,3.8,49
1159,71.77,840.3541,-196,9.999747,0,3,0,0,0.2,38
1262.5,78.16,0,-196,9.999747,0,3,0,0,-2.7,38
969.5,72.42,0,-140,9.999747,0,3,0,0,-0.8,49
1013.5,77.27,0,-140,9.999747,0,3,0,0,3.8,49
1157,71.49,2243.5,-168,9.999747,0,3,0,0,1.7,38
1160.5,41.54,2632,-112,9.999747,0,3,0,0,4.2,49
1169,61,2580.672,-168,9.999747,0,3,0,0,3.4,38
902.5,67.46,2019.5,-146.6314,9.999747,0,3,0,0,0.6,38
1223,43.38,2607.5,-140,9.999747,0,3,0,0,4.2,49
1356.5,69.41,0,-196,9.999747,0,3,0,0,-3.8,49
920.5,68.6,1515.5,-140,9.999747,0,3,0,0,0.6,38
1123,47.78,1991.5,-140,9.999747,0,3,0,0,1.7,49
1135,69.51,2604,-168,9.999747,0,3,0,0,0.8,38
1018,47.18,0,-112,9.999747,0,3,0,0,5,49
839.5,61.65,0,-112,9.999747,0,3,0,0,-2.7,49
1049,66.51,0,-140,9.999747,0,3,0,0,3.8,49
1182.5,73.6,533.389,-196,9.999747,0,3,0,0,0.2,38
1154.5,71.48,1739.5,-168,9.999747,0,3,0,0,1.5,38
1168.5,41.73,2632,-112,9.999747,0,3,0,0,4.8,49
845,63.41,2240,-140,9.999747,0,3,0,0,2.7,38
890,66.06,2047.5,-140,9.999747,0,3,0,0,1,38
942,70.08,1179.5,-168,9.999747,0,3,0,0,0.4,38
907.5,67.54,2452.615,-140,9.999747,0,3,0,0,1,38
995.5,51.83,1979.207,-112,9.999747,0,3,0,0,0.6,49
1162,71.78,2187.5,-168,9.999747,0,3,0,0,1.7,38
924,69.12,1406.875,-168,9.999747,0,3,0,0,0.8,38
887,66.17,535.5,-168,9.999747,0,3,0,0,-0.8,38
865,64.93,2287.517,-140,9.999747,0,3,0,0,1.5,38
1111,59.34,0,-168,9.999747,0,3,0,0,3.8,49
1266.5,78.18,0,-196,9.999747,0,3,0,0,-3.1,38
1372.5,59.32,1600.446,-196,9.999747,0,3,0,0,1.7,38
1207,74.53,0,-196,9.999747,0,3,0,0,-1.9,38
1317.5,46.54,2634.558,-140,9.999747,0,3,0,0,4.8,49
918.5,68.58,1515.5,-140,9.999747,0,3,0,0,0.6,38
897.5,67.39,759.5,-168,9.999747,0,3,0,0,-0.2,38
1151,41.24,2632,-112,9.999747,0,3,0,0,4.2,49
1199.5,61.67,2579.5,-168,9.999747,0,3,0,0,1.7,38
1199,43.73,2410.047,-140,9.999747,0,3,0,0,5,49
881.5,66.22,2344.145,-140,9.999747,0,3,0,0,1.5,38
1095.5,57.04,738.7922,-140,9.999747,0,3,0,0,0.2,49
1157.5,71.51,1739.5,-168,9.999747,0,3,0,0,1.5,38
1144.5,70.71,2411.5,-168,9.999747,0,3,0,0,2.3,38
1147.5,70.79,2467.5,-168,9.999747,0,3,0,0,2.5,38
1203.5,62.36,2579.5,-168,9.999747,0,3,0,0,3.6,38
1148.5,85.16,0,-168,9.999747,0,3,0,0,-4,49
907.5,67.1,0,-140,9.999747,0,3,0,0,-4.8,49
848,63.72,2181.04,-140,9.999747,0,3,0,0,1.64496591,38
1139,70.35,2439.5,-168,9.999747,0,3,0,0,2.3,38
1253,78.38,0,-196,9.999747,0,3,0,0,-3.1,38
1162,71.99,1683.5,-168,9.999747,0,3,0,0,1.5,38
905.5,67.51,1263.5,-140,9.999747,0,3,0,0,0,38
889.5,66.52,479.5,-168,9.999747,0,3,0,0,0.09264197,38
1222,75.36,0,-196,9.999747,0,3,0,0,-1.9,38
1200.5,74.17,737.219,-196,9.999747,0,3,0,0,-0.4,38
1012.5,75.37,0,-168,9.999747,0,3,0,0,-0.8,38
1014.5,52.98,1459.5,-140,9.999747,0,3,0,0,0.6,49
903.5,67.14,787.5,-168,9.999747,0,3,0,0,-0.2,38
1166,72.05,1739.5,-168,9.999747,0,3,0,0,1.7,38
1212.5,74.77,0,-196,9.999747,0,3,0,0,-1.9,38
932.5,69.35,1599.5,-168,9.999747,0,3,0,0,0.4,38
1192,88.57,0,-168,9.999747,0,3,0,0,-3.4,49
1157,71.52,1739.5,-168,9.999747,0,3,0,0,1.5,38
1108,56.12,2607.5,-168,9.999747,0,3,0,0,0,38
1050,55.63,826.358,-117.9286,9.999747,0,3,0,0,4.6,49
1302,65.99,2607.5,-196,9.999747,0,3,0,0,-0.2,38
916.5,68.44,1599.5,-140,9.999747,0,3,0,0,0.6,38
1152.5,41.21,2632,-112,9.999747,0,3,0,0,4.2,49
933,69.48,1571.5,-168,9.999747,0,3,0,0,0.4,38
877,65.41,1382.123,-140,9.999747,0,3,0,0,0.4,38
908.5,67.76,1935.5,-168,9.999747,0,3,0,0,0.6,38
960,49.52,1726.676,-140,9.999747,0,3,0,0,0,49
1154,59.2,2604,-168,9.999747,0,3,0,0,1.7,38
1247.5,76.79,0,-196,9.999747,0,3,0,0,-3.1,38
908,67.84,1991.5,-168,9.999747,0,3,0,0,0.6,38
908.5,67.66,2187.5,-140,9.999747,0,3,0,0,0.6,38
1305,46.15,2632,-140,9.999747,0,3,0,0,4.8,49
1196,74.14,714.3788,-196,9.999747,0,3,0,0,-0.4,38
908,67.55,1067.5,-168,9.999747,0,3,0,0,-0.2,38
908.5,67.64,1963.5,-168,9.999747,0,3,0,0,0.6,38
1201.5,62.49,2607.5,-168,9.999747,0,3,0,0,3.1,38
1158.5,43.67,2077.924,-140,9.999747,0,3,0,0,4.2,49
1009.5,75.42,0,-168,9.999747,0,3,0,0,-0.8,38
1164.5,72.03,2047.5,-168,9.999747,0,3,0,0,1.7,38
1120.5,48.3,2632,-112,9.999747,0,3,0,0,4.2,49
1198,62.29,2607.5,-168,9.999747,0,3,0,0,3.1,38
1181.5,72.91,1095.237,-168,9.999747,0,3,0,0,0,38
1150.5,71.36,2047.5,-168,9.999747,0,3,0,0,2.5,38
917.5,68.29,1543.5,-140,9.999747,0,3,0,0,0.6,38
920,68.42,1599.5,-140,9.999747,0,3,0,0,0.6,38
953.5,71.9,87.5,-168,9.999747,0,3,0,0,0.4,38
883.5,65.84,283.5,-168,9.999747,0,3,0,0,-0.8,38
1086,46.96,2635.5,-112,9.999747,0,3,0,0,4.2,49
1073,55.04,2632,-168,9.999747,0,3,0,0,1.7,38
899.5,67.34,2187.5,-140,9.999747,0,3,0,0,1.3,38
1171,42.44,2632,-140,9.999747,0,3,0,0,4.8,49
1064.5,66.82,210.0258,-196,9.999747,0,3,0,0,-0.2,38
1348,83.1,0,-224,9.999747,0,3,0,0,-2.7,38
1156,71.58,1767.5,-168,9.999747,0,3,0,0,1.5,38
1049,53.64,378.9009,-140,9.999747,0,3,0,0,-2.1,49
1126.5,58.32,1011.5,-140,9.999747,0,3,0,0,0.6,49
1283,78.99,0,-196,9.999747,0,3,0,0,-2.7,38
906.5,67.81,1963.5,-168,9.999747,0,3,0,0,0.6,38
1244.5,77.13,0,-196,9.999747,0,3,0,0,-1,38
1153.5,41.26,2632,-112,9.999747,0,3,0,0,4.2,49
1271.5,78.05,0,-196,9.999747,0,3,0,0,-2.7,38
1244,77.12,0,-196,9.999747,0,3,0,0,-1,38
1138,48.37,2632,-112,9.999747,0,3,0,0,3.1,49
1143,40.9,2632,-112,9.999747,0,3,0,0,4.2,49
1145.5,69.6,2604,-168,9.999747,0,3,0,0,-1.7,38
935.5,69.47,1676.048,-168,9.999747,0,3,0,0,0.2,38
1207.5,74.57,0,-196,9.999747,0,3,0,0,-1.9,38
883,65.83,395.5,-168,9.999747,0,3,0,0,-0.8,38
894,66.95,1011.5,-168,9.999747,0,3,0,0,-0.2,38
887.5,66.05,507.5,-168,9.999747,0,3,0,0,-0.8,38
1151.5,71.23,2187.5,-168,9.999747,0,3,0,0,1.9,38
1262,64.92,2604,-168,9.999747,0,3,0,0,1,38
1166,60.15,2579.5,-168,9.999747,0,3,0,0,2.7,38
1168,41.94,2632,-112,9.999747,0,3,0,0,4.8,49
1344.5,49.14,83.42859,-140,9.999747,0,3,0,0,3.1,49
1257.5,44.5,2632,-140,9.999747,0,3,0,0,4.8,49
938,70.11,1151.5,-168,9.999747,0,3,0,0,0.4,38
1092.5,47.03,1721.407,-140,9.999747,0,3,0,0,2.1,49
1253.5,53.2,2632,-140,9.999747,0,3,0,0,2.3,49
1230.5,60.77,273.4139,-196,9.999747,0,3,0,0,2.7,38
1360.5,48.29,2467.5,-140,9.999747,0,3,0,0,4.2,49
880,65.5,1151.5,-140,9.999747,0,3,0,0,0.6,38
1184,61.59,2632,-168,9.999747,0,3,0,0,3.4,38
1151,71.23,1767.5,-168,9.999747,0,3,0,0,1.7,38
1102.5,68.53,0,-196,9.999747,0,3,0,0,-0.6,38
923.5,68.79,1431.5,-140,9.999747,0,3,0,0,0.6,38
881.5,65.84,283.5,-168,9.999747,0,3,0,0,-0.8,38
1180,60.57,2579.5,-168,9.999747,0,3,0,0,1.5,38
1144,70.68,2355.5,-168,9.999747,0,3,0,0,2.3,38
1176.5,72.99,563.5,-196,9.999747,0,3,0,0,0.2,38
966,50.53,1915.023,-112,9.999747,0,3,0,0,2.9,49
911,67.81,1767.5,-140,9.999747,0,3,0,0,0.6,38
1171.5,72.35,1795.5,-168,9.999747,0,3,0,0,1.5,38
905,67.54,1991.5,-168,9.999747,0,3,0,0,0.6,38
1185,61.68,2624.265,-168,9.999747,0,3,0,0,3.4,38
1244.5,76.75,0,-196,9.999747,0,3,0,0,-1.9,38
1071,54.42,1642.612,-168,9.999747,0,3,0,0,2.1,38
1190,74.05,563.5,-196,9.999747,0,3,0,0,0.2,38
883.5,65.61,286.7122,-168,9.999747,0,3,0,0,0.6,38
1309,46.38,2632,-140,9.999747,0,3,0,0,4.2,49
1355,83.54,0,-224,9.999747,0,3,0,0,-2.7,38
1203,42.46,2607.5,-112,9.999747,0,3,0,0,4.2,49
1125.5,47.85,1991.5,-140,9.999747,0,3,0,0,1.7,49
1111,57.02,2008.327,-140,9.999747,0,3,0,0,2.1,49
905.5,67.1,2383.5,-140,9.999747,0,3,0,0,0.6,38
1160,71.63,2215.5,-168,9.999747,0,3,0,0,1.7,38
1154.5,71.5,1739.5,-168,9.999747,0,3,0,0,1.5,38
1227.5,43.55,2607.5,-140,9.999747,0,3,0,0,4.8,49
1199.5,42.37,2607.5,-112,9.999747,0,3,0,0,3.8,49
1092,46.96,1829.55,-140,9.999747,0,3,0,0,2.1,49
942.5,70.11,1151.5,-168,9.999747,0,3,0,0,0.4,38
1019,52.61,610.205,-140,9.999747,0,3,0,0,0,49
1300,79.87,0,-196,9.999747,0,3,0,0,-2.7,38
951.5,48.84,1933.422,-168,9.999747,0,3,0,0,1.3,38
919,68.61,1515.5,-140,9.999747,0,3,0,0,0.6,38
1261,53.63,2632,-140,9.999747,0,3,0,0,2.3,49
1199,73.93,1147.369,-168,9.999747,0,3,0,0,-0.4,38
1099.5,57.16,731.5,-140,9.999747,0,3,0,0,0.2,49
1370,60.26,69.0067,-224,9.999747,0,3,0,0,1.7,38
1255,53.1,2632,-140,9.999747,0,3,0,0,1.9,49
1056.5,53.91,485.2838,-140,9.999747,0,3,0,0,-2.1,49
1398.5,49.71,2464,-140,9.999747,0,3,0,0,3.6,49
1104.5,56.66,2607.5,-168,9.999747,0,3,0,0,1.7,38
1241.5,63.89,2604,-196,9.999747,0,3,0,0,1.7,38
911.5,68.2,1851.5,-159.6068,9.999747,0,3,0,0,1.5,38
1169.5,72.24,1963.295,-168,9.999747,0,3,0,0,1.3,38
1158,71.53,2299.5,-168,9.999747,0,3,0,0,1.7,38
915,68.19,1543.5,-140,9.999747,0,3,0,0,0.6,38
1143.5,70.81,2075.5,-168,9.999747,0,3,0,0,1.9,38
1122,40.67,1980.849,-112,9.999747,0,3,0,0,4.8,49
1226,75.63,0,-196,9.999747,0,3,0,0,-1.9,38
919,68.52,1584.338,-140,9.999747,0,3,0,0,0.6,38
1205,61.26,1785.406,-112,9.999747,0,3,0,0,-2.7,49
932.5,69.65,207.2235,-168,9.999747,0,3,0,0,-1,38
863,64.84,1848.141,-140,9.999747,0,3,0,0,0.8,38
1259.5,77.43,0,-196,9.999747,0,3,0,0,-3.1,38
911.5,67.88,1767.5,-140,9.999747,0,3,0,0,0.6,38
1159.5,71.79,815.5,-196,9.999747,0,3,0,0,0.2,38
1269,66,0,-168,9.999747,0,3,0,0,-3.8,49
1127,61.01,492.9791,-176.5042,9.999747,0,3,0,0,2.7,38
1216.5,74.52,1499.401,-196,9.999747,0,3,0,0,-1.9,38
913,68.18,1655.5,-140,9.999747,0,3,0,0,0.6,38
907,67.27,0,-140,9.999747,0,3,0,0,-4.8,49
907,67.54,1263.5,-140,9.999747,0,3,0,0,0,38
1161.5,60.35,1823.966,-168,9.999747,0,3,0,0,1.5,38
1296,65.82,2607.5,-196,9.999747,0,3,0,0,-0.2,38
906.5,67.27,1655.5,-140,9.999747,0,3,0,0,0.6,38
1016.5,52.99,1475.771,-117.8645,9.999747,0,3,0,0,1.7,49
1239.5,76.46,0,-196,9.999747,0,3,0,0,-3.1,38
1230,52.26,2614.412,-140,9.999747,0,3,0,0,2.7,49
1168.5,72.27,1907.5,-168,9.999747,0,3,0,0,1.5,38
1233.5,75.83,0,-196,9.999747,0,3,0,0,-2.7,38
1163.5,71.09,2269.529,-168,9.999747,0,3,0,0,0.4,38
944,48.47,1795.5,-168,9.999747,0,3,0,0,1.3,38
1266.5,78.17,0,-196,9.999747,0,3,0,0,-2.7,38
1136.5,70.25,2355.5,-168,9.999747,0,3,0,0,2.5,38
908,67.57,1039.5,-168,9.999747,0,3,0,0,-0.2,38
1193.5,42.76,2607.5,-140,9.999747,0,3,0,0,5,49
1145,70.92,2075.5,-168,9.999747,0,3,0,0,2.5,38
882,66.14,143.5,-168,9.999747,0,3,0,0,-0.8,38
1179,72.86,1455.251,-168,9.999747,0,3,0,0,0.6,38
1161,41.55,2632,-112,9.999747,0,3,0,0,4.2,49
937.5,69.64,1431.5,-168,9.999747,0,3,0,0,0.4,38
1031.5,53.62,1235.5,-140,9.999747,0,3,0,0,1.7,49
913,68.29,1543.5,-140,9.999747,0,3,0,0,0.6,38
1175.5,60.47,2579.5,-168,9.999747,0,3,0,0,2.7,38
853.5,63.9,2220.558,-140,9.999747,0,3,0,0,2.7,38
1181.5,72.24,1923.034,-168,9.999747,0,3,0,0,-1.7,38
953,70.14,0,-140,9.999747,0,3,0,0,-4.6,49
1171.5,50.78,2566.909,-140,9.999747,0,3,0,0,4.6,49
1165.5,71.87,2243.5,-168,9.999747,0,3,0,0,1.7,38
968,72.25,0,-140,9.999747,0,3,0,0,-0.8,49
1355.5,48.16,2467.5,-140,9.999747,0,3,0,0,4.2,49
938,69.91,1293.703,-168,9.999747,0,3,0,0,-0.4,38
1129,54.46,5.612243,-140,9.999747,0,3,0,0,1.9,49
912,68.16,1880.632,-140,9.999747,0,3,0,0,1.5,38
1147,59.68,1543.5,-168,9.999747,0,3,0,0,1.5,38
1258,64.39,0,-168,9.999747,0,3,0,0,-4,49
1315,67.31,0,-196,9.999747,0,3,0,0,-4,49
1193.5,43.46,2607.5,-140,9.999747,0,3,0,0,5,49
906,67.5,1767.5,-140,9.999747,0,3,0,0,0.6,38
941,69.73,171.5,-168,9.999747,0,3,0,0,-1,38
1032,52.88,2495.5,-168,9.999747,0,3,0,0,1.7,38
1312,46.03,2633.859,-140,9.999747,0,3,0,0,4.2,49
1135.5,70.23,2327.5,-168,9.999747,0,3,0,0,2.5,38
1154.5,71.36,2215.5,-168,9.999747,0,3,0,0,1.7,38
1259,77.82,0,-196,9.999747,0,3,0,0,-2.7,38
1102,47.61,2635.5,-112,9.999747,0,3,0,0,4,49
918,68.59,1515.5,-140,9.999747,0,3,0,0,0.6,38
1189.5,73.51,0,-196,9.999747,0,3,0,0,-1.9,38
944,49.92,415.6077,-112,9.999747,0,3,0,0,2.9,49
861,64.69,2241.06,-140,9.999747,0,3,0,0,1.5,38
1165.5,87.38,0,-168,9.999747,0,3,0,0,0.4,49
984,50.41,1252.419,-140,9.999747,0,3,0,0,0,49
1156.5,67.41,8.079434,-168,9.999747,0,3,0,0,1.5,49
1320.5,46.7,2635.5,-140,9.999747,0,3,0,0,4.2,49
1166,41.68,2632,-112,9.999747,0,3,0,0,4.6,49
1228,75.82,0,-196,9.999747,0,3,0,0,-1.9,38
946.5,69.39,0,-140,9.999747,0,3,0,0,-2.7,49
1047,46.46,107.7906,-112,9.999747,0,3,0,0,4.2,49
1122.5,56.97,2604,-168,9.999747,0,3,0,0,0,38
1346.5,69.43,2635.5,-196,9.999747,0,3,0,0,0.8,38
1161.5,59.36,750.1508,-140,9.999747,0,3,0,0,-1.5,49
935,69.64,1431.5,-168,9.999747,0,3,0,0,0.4,38
898.5,67.33,1067.5,-140,9.999747,0,3,0,0,-0.2,38
1161,71.63,2187.5,-168,9.999747,0,3,0,0,1.7,38
1163,71.82,1263.5,-168,9.999747,0,3,0,0,1.3,38
1154.5,71.38,2187.5,-140,9.999747,0,3,0,0,2.1,38
1105.5,47.73,2635.5,-112,9.999747,0,3,0,0,4.2,49
1199,73.24,1772.034,-168,9.999747,0,3,0,0,-1.7,38
911,67.66,1116.637,-168,9.999747,0,3,0,0,0.6,38
1222.5,75.59,0,-196,9.999747,0,3,0,0,-1.9,38
892.5,66.58,259.6233,-168,9.999747,0,3,0,0,-1.3,38
1103.5,47.72,2594.886,-112,9.999747,0,3,0,0,5,49
882.5,66.16,2276.479,-140,9.999747,0,3,0,0,1.5,38
1031,65.37,0,-140,9.999747,0,3,0,0,3.8,49
1188.5,73.39,226.9268,-196,9.999747,0,3,0,0,-1.9,38
1013.5,52.79,1431.5,-140,9.999747,0,3,0,0,1.7,49
899.5,66.83,451.5,-168,9.999747,0,3,0,0,-0.6,38
1124,48.52,2632,-112,9.999747,0,3,0,0,4.2,49
1158,71.54,2103.521,-140,9.999747,0,3,0,0,2.1,38
977,73,0,-140,9.999747,0,3,0,0,-4.6,49
1155.5,71.36,2327.5,-140,9.999747,0,3,0,0,2.5,38
1356,74.49,0,-196,9.999747,0,3,0,0,-0.2,38
1143.5,40.9,2632,-112,9.999747,0,3,0,0,4.2,49
1107.5,56.56,0,-168,9.999747,0,3,0,0,-2.7,49
882.5,65.81,339.5,-168,9.999747,0,3,0,0,-0.8,38
1184.5,88.77,0,-168,9.999747,0,3,0,0,-1.3,49
1130.5,48.75,2632,-140,9.999747,0,3,0,0,2.9,49
1120.5,48.35,2634.51,-112,9.999747,0,3,0,0,5,49
1110,57.9,762.4439,-140,9.999747,0,3,0,0,0.6,49
962,49.34,966.4464,-140,9.999747,0,3,0,0,0,49
1141.5,59.57,1864.888,-196,9.999747,0,3,0,0,2.7,38
1158,71.48,2243.5,-168,9.999747,0,3,0,0,1.7,38
885,65.98,2045.828,-140,9.999747,0,3,0,0,1,38
879.5,65.82,398.004,-168,9.999747,0,3,0,0,-0.8,38
1289,68.58,0,-168,9.999747,0,3,0,0,-3.8,49
1021,53.1,1515.5,-124.2256,9.999747,0,3,0,0,1.7,49
1259.5,77.7,0,-196,9.999747,0,3,0,0,-3.1,38
1416.5,49.46,2688,-140,9.999747,0,3,0,0,1.7,49
1228,75.35,0,-196,9.999747,0,3,0,0,-2.7,38
1155.5,71.3,2215.5,-168,9.999747,0,3,0,0,1.9,38
1174,61.25,2579.5,-168,9.999747,0,3,0,0,3.4,38
893,66.56,507.5,-168,9.999747,0,3,0,0,-0.6,38
1159,71.55,1739.5,-168,9.999747,0,3,0,0,1.5,38
1157.5,41.53,2632,-112,9.999747,0,3,0,0,4.8,49
858,64.48,2240,-140,9.999747,0,3,0,0,1.5,38
1245,44.69,252.6366,-166.5145,9.999747,0,3,0,0,4.8,49
1100,56.97,2215.5,-168,9.999747,0,3,0,0,2.3,38
